MSSubClass,MSZoning,LotArea,LotShape,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,X1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,RL,9430,Reg,Inside,NoRidge,1Fam,2Story,8,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,673,Gd,TA,PConc,Gd,GLQ,1163,89,1252,Ex,Y,SBrkr,1268,2365,1,2,1,3,1,Gd,8,Attchd,RFn,3,856,TA,TA,Y,7,2009,WD,Normal,337000
120,RL,9549,IR1,CulDSac,Veenker,TwnhsE,1Story,8,5,1995,1996,Hip,BrkFace,BrkFace,None,0,Gd,Gd,PConc,Gd,LwQ,437,0,1494,Ex,Y,SBrkr,1494,1494,1,1,1,2,1,Ex,6,Attchd,Fin,2,481,TA,TA,Y,4,2006,WD,Normal,270000
20,RL,14587,IR1,Inside,Somerst,1Fam,1Story,9,5,2008,2008,Gable,VinylSd,VinylSd,Stone,284,Gd,TA,PConc,Gd,Unf,0,1498,1498,Ex,Y,SBrkr,1506,1506,0,2,0,2,1,Ex,6,Attchd,Fin,2,592,TA,TA,Y,8,2008,New,Partial,264132
60,RL,10421,Reg,Inside,NWAmes,1Fam,2Story,7,5,1988,1988,Gable,HdBoard,HdBoard,BrkFace,42,TA,TA,CBlock,Gd,GLQ,394,586,980,TA,Y,SBrkr,980,1714,0,2,1,3,1,TA,7,Attchd,Unf,2,496,TA,TA,Y,3,2010,WD,Normal,196500
50,RL,12508,IR1,Inside,Mitchel,1Fam,1.5Fin,6,7,1940,1985,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,Gd,ALQ,660,323,983,Ex,Y,SBrkr,983,1750,1,2,0,4,1,TA,7,Attchd,Unf,1,423,TA,TA,Y,7,2008,WD,Normal,160000
20,RL,9100,Reg,Inside,CollgCr,1Fam,1Story,7,5,2004,2005,Hip,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,GLQ,24,1836,1860,Ex,Y,SBrkr,1836,1836,0,2,0,3,1,Gd,8,Attchd,Fin,2,484,TA,TA,Y,10,2006,WD,Normal,216837
60,RL,53504,IR2,CulDSac,StoneBr,1Fam,2Story,8,5,2003,2003,Hip,CemntBd,Wd Shng,BrkFace,603,Ex,TA,PConc,Gd,ALQ,1416,234,1650,Ex,Y,SBrkr,1690,3279,1,3,1,4,1,Ex,12,BuiltIn,Fin,3,841,TA,TA,Y,6,2010,WD,Normal,538000
85,RL,7252,IR1,CulDSac,Sawyer,1Fam,SFoyer,5,5,1982,1982,Hip,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,GLQ,685,173,858,TA,Y,SBrkr,858,858,1,1,0,2,1,TA,5,Detchd,Unf,2,576,TA,TA,Y,4,2009,WD,Normal,134900
20,RL,8877,Reg,Inside,Edwards,1Fam,1Story,4,5,1951,1951,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Fa,LwQ,836,0,836,TA,Y,FuseF,1220,1220,0,1,0,2,1,TA,6,Detchd,Unf,2,396,TA,TA,Y,4,2006,COD,Normal,102000
80,RL,7819,Reg,Inside,Edwards,1Fam,SLvl,6,5,1976,1976,Gable,Plywood,Plywood,None,0,TA,TA,CBlock,TA,ALQ,422,480,1029,TA,Y,SBrkr,1117,1117,1,1,0,3,1,TA,6,Detchd,Unf,2,672,TA,TA,Y,3,2010,WD,Abnorml,107000
20,RL,10150,Reg,Inside,NAmes,1Fam,1Story,5,5,1958,1958,Gable,Wd Sdng,Wd Sdng,None,1,TA,TA,CBlock,TA,Rec,456,456,912,Ex,Y,FuseA,912,912,0,1,0,2,1,TA,5,Attchd,RFn,1,275,TA,TA,Y,7,2007,COD,Normal,114500
20,RL,14226,Reg,Corner,NridgHt,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,375,Gd,TA,PConc,Gd,Unf,0,1935,1935,Gd,Y,SBrkr,1973,1973,0,2,0,3,1,Gd,9,Attchd,Fin,3,895,TA,TA,Y,7,2007,New,Partial,395000
120,RM,4500,Reg,FR2,Mitchel,TwnhsE,1Story,6,5,1998,1998,Hip,VinylSd,VinylSd,BrkFace,320,TA,TA,PConc,Ex,GLQ,866,338,1204,Ex,Y,SBrkr,1204,1204,1,2,0,2,1,TA,5,Attchd,Fin,2,412,TA,TA,Y,6,2009,WD,Normal,162000
20,RL,11210,IR1,Inside,CollgCr,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,240,Gd,TA,PConc,Gd,GLQ,20,1594,1614,Ex,Y,SBrkr,1614,1614,0,2,0,3,1,Gd,7,Attchd,RFn,3,865,TA,TA,Y,7,2006,New,Partial,221500
20,RL,13350,IR1,Inside,Sawyer,1Fam,1Story,5,5,1974,1974,Hip,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,ALQ,762,102,864,TA,Y,SBrkr,894,894,1,1,0,3,1,TA,5,Attchd,Unf,2,440,TA,TA,Y,6,2006,WD,Normal,142500
90,RL,10530,Reg,Inside,Mitchel,Duplex,SFoyer,6,5,1977,1977,Gable,Plywood,ImStucc,BrkFace,90,TA,TA,CBlock,Gd,GLQ,975,0,975,TA,Y,SBrkr,1004,1004,1,1,0,2,1,TA,4,Attchd,Unf,2,504,TA,TA,Y,5,2006,WD,Normal,135000
20,RL,7875,Reg,Inside,Gilbert,1Fam,1Story,7,5,1995,1996,Gable,HdBoard,HdBoard,BrkFace,38,TA,TA,PConc,Gd,Unf,0,1237,1237,Gd,Y,SBrkr,1253,1253,0,2,0,3,1,TA,6,Attchd,Fin,2,402,TA,TA,Y,6,2007,WD,Normal,176000
60,RL,7153,Reg,Inside,SawyerW,1Fam,2Story,6,5,1992,1992,Gable,VinylSd,VinylSd,None,0,Gd,Gd,PConc,Gd,ALQ,387,374,761,Ex,Y,SBrkr,810,1603,0,2,1,3,1,Gd,7,Attchd,RFn,2,484,TA,TA,Y,7,2006,WD,Normal,175900
20,RL,16285,IR2,Inside,CollgCr,1Fam,1Story,7,5,2001,2002,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Unf,0,1413,1413,Ex,Y,SBrkr,1430,1430,0,2,0,3,1,Gd,6,Attchd,RFn,2,605,TA,TA,Y,6,2009,WD,Normal,187100
85,RL,9101,IR1,Corner,Mitchel,1Fam,SFoyer,5,6,1978,1978,Gable,Plywood,Plywood,BrkFace,104,TA,Gd,PConc,Gd,GLQ,1097,0,1097,Ex,Y,SBrkr,1110,1110,1,1,0,1,1,Gd,4,Attchd,Fin,2,602,TA,TA,Y,7,2009,WD,Normal,165500
20,RL,9790,Reg,Inside,NWAmes,1Fam,1Story,6,5,1967,1967,Gable,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,Rec,251,491,1372,TA,Y,SBrkr,1342,1342,0,2,0,3,1,TA,7,Attchd,Unf,2,457,TA,TA,Y,9,2009,WD,Normal,161500
50,RM,10800,Reg,Inside,OldTown,1Fam,1.5Fin,5,6,1915,1950,Gable,MetalSd,MetalSd,None,0,TA,Gd,PConc,Fa,LwQ,686,0,686,TA,Y,SBrkr,966,1652,1,2,0,4,1,TA,7,Detchd,Unf,1,416,TA,TA,Y,6,2010,WD,Normal,139000
60,RL,10142,IR1,Inside,SawyerW,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,GLQ,656,300,956,Ex,Y,SBrkr,956,2084,1,2,1,4,1,Gd,8,BuiltIn,RFn,2,618,TA,TA,Y,1,2010,WD,Normal,233000
20,RM,6000,Reg,Corner,OldTown,1Fam,1Story,4,7,1954,2000,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,Unf,0,901,901,Ex,Y,SBrkr,901,901,0,1,0,2,1,TA,4,Detchd,Unf,1,281,Fa,TA,Y,8,2008,WD,Normal,107900
60,RL,12205,IR1,Inside,ClearCr,1Fam,2Story,6,8,1966,2007,Gable,HdBoard,HdBoard,BrkFace,157,TA,TA,CBlock,TA,LwQ,568,264,832,Gd,Y,SBrkr,976,2087,0,2,1,5,1,Gd,9,Attchd,Fin,2,444,TA,TA,Y,7,2007,WD,Normal,187500
120,RL,3182,Reg,Inside,Blmngtn,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,11,Gd,TA,PConc,Gd,GLQ,16,1129,1145,Ex,Y,SBrkr,1145,1145,0,2,0,2,1,Gd,5,Attchd,Fin,2,397,TA,TA,Y,9,2009,WD,Normal,160200
80,RL,11333,IR1,Corner,Mitchel,1Fam,SLvl,6,5,1976,1976,Gable,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,ALQ,539,490,1029,TA,Y,SBrkr,1062,1062,1,1,0,3,1,TA,5,Attchd,RFn,2,539,TA,TA,Y,5,2007,WD,Normal,146800
60,RL,9920,IR1,CulDSac,NoRidge,1Fam,2Story,7,5,1996,1997,Gable,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,GLQ,862,255,1117,Ex,Y,SBrkr,1127,2013,1,2,1,3,1,TA,8,Attchd,Unf,2,455,TA,TA,Y,6,2007,WD,Normal,269790
20,RL,9158,Reg,Inside,Somerst,1Fam,1Story,8,5,2007,2007,Gable,CemntBd,CmentBd,Stone,140,Gd,TA,PConc,Gd,Unf,0,1496,1496,Ex,Y,SBrkr,1496,1496,0,2,0,3,1,Gd,7,Attchd,Fin,2,474,TA,TA,Y,6,2007,New,Partial,225000
60,RL,10832,IR1,Corner,Gilbert,1Fam,2Story,7,5,1994,1996,Gable,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,Unf,0,712,712,Ex,Y,SBrkr,1086,1895,0,2,1,3,1,Gd,7,Attchd,Fin,2,409,TA,TA,Y,10,2008,WD,Normal,194500
60,RL,8400,Reg,Inside,SawyerW,1Fam,2Story,6,6,1980,1981,Gable,HdBoard,HdBoard,BrkFace,130,TA,TA,CBlock,Gd,Unf,0,650,650,TA,Y,SBrkr,888,1564,0,2,1,3,1,TA,7,Attchd,Unf,2,476,TA,TA,Y,4,2010,WD,Normal,171000
20,RL,8197,Reg,Inside,Sawyer,1Fam,1Story,6,5,1977,1977,Gable,Plywood,Plywood,BrkFace,148,TA,TA,CBlock,TA,Unf,0,660,660,Ex,Y,SBrkr,1285,1285,0,1,1,3,1,TA,7,Attchd,RFn,2,528,TA,TA,Y,4,2007,WD,Normal,143500
20,RL,7677,Reg,Inside,NAmes,1Fam,1Story,5,5,1953,1953,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,BLQ,570,203,773,Gd,Y,SBrkr,773,773,0,1,0,2,1,TA,4,Attchd,Unf,1,240,TA,TA,Y,4,2008,WD,Abnorml,110000
60,RL,13518,Reg,Inside,NridgHt,1Fam,2Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,860,Ex,TA,PConc,Ex,Unf,0,1926,1926,Ex,Y,SBrkr,1966,3140,0,3,1,4,1,Ex,11,BuiltIn,Fin,3,820,TA,TA,Y,7,2009,New,Partial,485000
50,RL,7200,Reg,Corner,SWISU,1Fam,1.5Fin,5,7,1937,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,252,TA,TA,BrkTil,Gd,ALQ,569,162,731,Ex,Y,SBrkr,981,1768,1,1,1,3,1,Gd,7,Detchd,Unf,1,240,TA,TA,Y,6,2007,WD,Normal,175000
60,RL,12798,IR1,Inside,ClearCr,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,GLQ,462,154,616,Gd,Y,SBrkr,616,1688,1,2,1,4,1,Gd,8,Attchd,RFn,2,603,TA,TA,Y,5,2008,WD,Normal,200000
30,RM,4800,Reg,Inside,IDOTRR,1Fam,1Story,4,7,1916,1990,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,LwQ,197,999,1196,Ex,Y,FuseA,1196,1196,1,1,0,2,1,TA,5,Detchd,Unf,2,440,TA,TA,Y,7,2007,WD,Normal,109900
60,RL,8199,Reg,Inside,CollgCr,1Fam,2Story,7,5,2005,2005,Gable,WdShing,Wd Shng,None,0,Gd,TA,PConc,Gd,GLQ,648,80,728,Ex,Y,SBrkr,728,1456,1,2,1,3,1,Gd,7,Attchd,Fin,2,410,TA,TA,Y,10,2008,WD,Normal,189000
60,RL,13891,Reg,Inside,NridgHt,1Fam,2Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,424,Ex,TA,PConc,Ex,Unf,0,1734,1734,Ex,Y,SBrkr,1734,2822,0,3,1,4,1,Ex,12,BuiltIn,RFn,3,1020,TA,TA,Y,1,2009,New,Partial,582933
20,RL,9000,Reg,Inside,NAmes,1Fam,1Story,5,5,1954,1954,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,LwQ,812,124,936,TA,Y,SBrkr,1128,1128,0,1,0,2,1,TA,5,Attchd,Unf,1,286,TA,TA,Y,6,2006,WD,Family,118000
20,RL,12274,IR1,FR2,Somerst,1Fam,1Story,7,5,2008,2008,Gable,VinylSd,VinylSd,Stone,256,Gd,TA,PConc,Gd,Unf,0,1417,1417,Ex,Y,SBrkr,1428,1428,0,2,0,3,1,Ex,6,Attchd,RFn,2,554,TA,TA,Y,7,2008,New,Partial,227680
80,RL,9750,Reg,Inside,NAmes,1Fam,SLvl,5,5,1967,1967,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,ALQ,400,100,980,Gd,Y,SBrkr,980,980,0,2,0,3,1,TA,6,Attchd,Fin,1,384,TA,TA,Y,10,2006,WD,Normal,135500
70,RL,21384,Reg,Inside,BrkSide,1Fam,2Story,5,6,1923,2004,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,GLQ,1309,15,1324,Ex,Y,SBrkr,1072,1576,2,1,1,3,1,Gd,6,Attchd,RFn,2,528,TA,TA,Y,5,2009,WD,Normal,223500
80,RL,13400,Reg,Inside,NAmes,1Fam,SLvl,5,5,1966,1966,Gable,VinylSd,VinylSd,BrkFace,1047,TA,TA,CBlock,TA,ALQ,516,380,1024,TA,Y,SBrkr,1086,1086,1,1,0,3,1,TA,6,Attchd,RFn,2,484,TA,TA,Y,6,2006,WD,Normal,159950
75,RM,8100,Reg,Corner,OldTown,1Fam,2.5Unf,5,5,1898,1965,Hip,AsbShng,AsbShng,None,0,TA,TA,PConc,TA,Unf,0,849,849,TA,N,FuseA,1075,2138,0,2,0,2,3,TA,11,Detchd,Unf,2,360,Fa,Po,N,11,2009,WD,Normal,106000
20,RL,10140,Reg,Inside,NWAmes,1Fam,1Story,6,6,1974,1999,Hip,HdBoard,HdBoard,BrkFace,99,TA,TA,CBlock,TA,ALQ,663,0,1040,Fa,Y,SBrkr,1309,1309,1,1,1,3,1,Gd,5,Attchd,RFn,2,484,TA,TA,Y,1,2006,WD,Normal,181000
120,RM,4438,Reg,Inside,CollgCr,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,169,Gd,TA,PConc,Gd,GLQ,662,186,848,Ex,Y,SBrkr,848,848,1,1,0,1,1,Gd,4,Attchd,Fin,2,420,TA,TA,Y,6,2008,ConLD,Normal,144500
20,C (all),8712,Reg,Inside,IDOTRR,1Fam,1Story,5,5,1952,1952,Hip,Wd Sdng,Wd Sdng,None,0,Fa,TA,CBlock,TA,Unf,0,540,540,TA,N,FuseA,1044,1044,0,1,0,2,1,Fa,4,Basment,Unf,2,504,TA,TA,N,6,2010,WD,Alloca,55993
20,RL,9750,Reg,Inside,NAmes,1Fam,1Story,6,6,1958,1958,Gable,MetalSd,MetalSd,BrkFace,243,TA,TA,CBlock,TA,Rec,608,834,1442,Gd,Y,SBrkr,1442,1442,0,1,1,4,1,TA,7,Attchd,RFn,1,301,TA,TA,Y,4,2007,COD,Normal,157900
50,RL,8248,Reg,Inside,Edwards,1Fam,1.5Fin,5,7,1918,1950,Gable,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,Unf,0,686,686,Gd,Y,SBrkr,686,1250,0,1,1,3,1,Fa,7,Detchd,Unf,1,280,TA,TA,P,7,2006,WD,Normal,116000
20,RL,12137,IR2,CulDSac,CollgCr,1Fam,1Story,7,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,442,TA,TA,PConc,Gd,Unf,0,1649,1649,Ex,Y,SBrkr,1661,1661,0,2,0,3,1,Gd,6,Attchd,RFn,2,598,TA,TA,Y,5,2010,WD,Normal,224900
20,RL,11425,IR1,Corner,NAmes,1Fam,1Story,5,6,1954,1954,Gable,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,BLQ,486,522,1008,Gd,Y,SBrkr,1008,1008,0,1,0,2,1,TA,4,Attchd,RFn,1,275,TA,TA,Y,7,2006,WD,Normal,137000
20,RL,13265,IR1,CulDSac,Mitchel,1Fam,1Story,8,5,2002,2002,Hip,CemntBd,CmentBd,BrkFace,148,Gd,TA,PConc,Gd,GLQ,1218,350,1568,Ex,Y,SBrkr,1689,1689,1,2,0,3,1,Gd,7,Attchd,RFn,3,857,TA,TA,Y,7,2008,WD,Normal,271000
80,RL,8816,Reg,Inside,ClearCr,1Fam,SLvl,6,7,1971,1971,Gable,HdBoard,HdBoard,BrkFace,80,TA,TA,CBlock,TA,GLQ,504,506,1010,Gd,Y,SBrkr,1052,1052,1,1,0,3,1,TA,6,Attchd,Unf,2,440,TA,TA,Y,6,2010,WD,Normal,155000
120,RL,6371,IR1,Inside,NridgHt,TwnhsE,1Story,7,5,2009,2010,Gable,VinylSd,VinylSd,Stone,128,Gd,TA,PConc,Gd,GLQ,733,625,1358,Ex,Y,SBrkr,1358,1358,1,2,0,2,1,Gd,6,Attchd,RFn,2,484,TA,TA,Y,6,2010,New,Partial,224000
60,RL,7226,IR1,CulDSac,CollgCr,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Unf,0,798,798,Ex,Y,SBrkr,798,1640,0,2,1,3,1,Gd,6,Attchd,RFn,2,595,TA,TA,Y,6,2008,WD,Normal,183000
20,RM,6000,Reg,Inside,OldTown,2fmCon,1Story,4,4,1953,1953,Gable,MetalSd,MetalSd,None,0,Fa,TA,CBlock,Fa,Unf,0,936,936,TA,N,SBrkr,936,936,0,1,0,2,1,TA,4,Detchd,Unf,2,576,TA,TA,Y,2,2009,WD,Normal,93000
60,RL,12394,IR1,Corner,Gilbert,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Unf,0,847,847,Ex,Y,SBrkr,847,1733,0,2,1,3,1,Gd,7,BuiltIn,Fin,2,433,TA,TA,Y,10,2007,WD,Family,225000
50,RL,9900,Reg,Inside,SWISU,1Fam,1.5Fin,6,7,1940,1950,Gable,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,Unf,0,778,778,TA,Y,SBrkr,944,1489,0,2,0,3,1,TA,7,Detchd,Unf,1,240,TA,TA,Y,7,2009,WD,Normal,139500
20,FV,11216,Reg,Inside,Somerst,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Unf,0,1489,1489,Ex,Y,SBrkr,1489,1489,0,2,0,3,1,Gd,7,Attchd,RFn,2,776,TA,TA,Y,6,2006,New,Partial,232600
20,RL,14803,Reg,Inside,NridgHt,1Fam,1Story,10,5,2007,2008,Hip,CemntBd,CmentBd,BrkFace,816,Ex,TA,PConc,Ex,GLQ,1636,442,2078,Ex,Y,SBrkr,2084,2084,1,2,0,2,1,Ex,7,Attchd,Fin,3,1220,TA,TA,Y,6,2008,New,Partial,385000
20,RL,8529,IR1,Inside,SawyerW,1Fam,1Story,7,5,2001,2001,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,GLQ,20,1434,1454,Ex,Y,SBrkr,1434,1434,0,2,0,3,1,Gd,6,Attchd,RFn,2,527,TA,TA,Y,4,2009,WD,Normal,189000
60,RL,28698,IR2,CulDSac,ClearCr,1Fam,2Story,5,5,1967,1967,Flat,Plywood,Plywood,None,0,TA,TA,PConc,TA,LwQ,249,0,1013,TA,Y,SBrkr,1160,2126,0,2,1,3,1,TA,7,Attchd,Fin,2,538,TA,TA,Y,6,2009,WD,Abnorml,185000
160,FV,2544,Reg,Inside,Somerst,Twnhs,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,Unf,0,600,600,Ex,Y,SBrkr,520,1223,0,2,1,2,1,Gd,4,Detchd,RFn,2,480,TA,TA,Y,7,2006,WD,Normal,147400
20,RL,11900,IR1,Corner,NAmes,1Fam,1Story,6,5,1957,1957,Gable,HdBoard,HdBoard,BrkFace,387,TA,TA,CBlock,TA,Rec,1040,352,1392,TA,Y,FuseA,1392,1392,1,1,1,3,1,TA,6,Attchd,RFn,2,458,TA,TA,Y,6,2008,WD,Normal,166000
160,FV,3180,Reg,Inside,Somerst,TwnhsE,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,Unf,0,600,600,Ex,Y,SBrkr,520,1200,0,2,1,2,1,Gd,4,Detchd,RFn,2,480,TA,TA,Y,6,2006,WD,Normal,151000
60,RL,9548,IR1,CulDSac,CollgCr,1Fam,2Story,7,6,2003,2003,Gable,VinylSd,VinylSd,BrkFace,223,Gd,TA,PConc,Gd,GLQ,483,458,941,Ex,Y,SBrkr,941,1829,1,2,1,3,1,Gd,7,Attchd,RFn,2,613,TA,TA,Y,1,2010,WD,Normal,237000
20,RL,10004,Reg,Inside,NAmes,1Fam,1Story,6,6,1964,1964,Gable,HdBoard,Plywood,BrkFace,180,TA,TA,CBlock,TA,Rec,196,975,1516,TA,Y,SBrkr,1516,1516,0,1,1,3,1,TA,6,Attchd,RFn,2,472,TA,TA,Y,2,2009,WD,Normal,167000
20,RL,7875,Reg,Inside,NAmes,1Fam,1Story,5,6,1961,1961,Gable,VinylSd,VinylSd,BrkFace,136,TA,TA,CBlock,TA,Rec,572,572,1144,Gd,Y,SBrkr,1144,1144,1,1,0,3,1,TA,6,Attchd,Unf,2,456,TA,TA,Y,9,2008,WD,Normal,139950
20,RL,9600,Reg,Inside,Sawyer,1Fam,1Story,4,7,1950,1995,Gable,VinylSd,HdBoard,None,0,TA,TA,CBlock,Gd,BLQ,442,625,1067,TA,Y,SBrkr,1067,1067,0,2,0,2,1,Gd,4,Attchd,Unf,2,436,TA,TA,Y,2,2010,WD,Normal,128000
30,RM,8100,Reg,Inside,OldTown,1Fam,1Story,5,6,1948,1973,Gable,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,Rec,338,1221,1559,Gd,Y,SBrkr,1559,1559,1,1,0,2,1,TA,5,Detchd,Unf,2,812,TA,TA,Y,6,2007,COD,Normal,153500
160,RM,1680,Reg,Inside,BrDale,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,158,TA,TA,CBlock,TA,BLQ,330,153,483,TA,Y,SBrkr,483,987,1,1,1,2,1,TA,5,Detchd,Unf,1,264,TA,TA,Y,11,2008,WD,Normal,100000
20,RL,9525,Reg,Inside,CollgCr,1Fam,1Story,5,6,1995,2006,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,Unf,0,1099,1099,Ex,Y,SBrkr,1099,1099,0,1,1,3,1,Gd,6,Attchd,Unf,1,352,TA,TA,Y,6,2008,WD,Normal,144000
50,RL,11767,Reg,Inside,Edwards,1Fam,1.5Fin,5,6,1946,1995,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,BLQ,352,416,768,Ex,Y,SBrkr,768,1200,0,1,0,3,1,TA,6,Detchd,Unf,1,240,TA,TA,Y,5,2008,WD,Normal,130500
70,RH,12155,IR1,Inside,SWISU,1Fam,2Story,6,8,1925,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,BLQ,156,516,672,TA,N,SBrkr,810,1482,0,2,0,4,1,Fa,7,Detchd,Unf,1,400,TA,TA,P,3,2008,WD,Normal,140000
70,RM,10440,Reg,Inside,OldTown,1Fam,2Story,5,8,1904,2002,Gable,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,Unf,0,650,650,Gd,Y,SBrkr,958,1539,0,2,0,3,1,Gd,8,Detchd,Unf,2,686,Gd,TA,P,6,2008,WD,Normal,157500
80,RL,9020,Reg,Inside,NAmes,1Fam,SLvl,6,7,1966,1966,Gable,HdBoard,HdBoard,BrkFace,183,TA,TA,CBlock,TA,Rec,312,276,1127,TA,Y,SBrkr,1165,1165,1,1,1,3,1,TA,6,Attchd,RFn,2,490,Gd,Gd,Y,5,2008,WD,Normal,174900
50,RM,12665,IR1,Inside,OldTown,1Fam,1.5Fin,5,8,1915,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,Unf,0,876,876,Gd,Y,SBrkr,876,1416,0,1,1,4,1,TA,7,Detchd,Unf,3,720,TA,TA,Y,6,2008,WD,Normal,153900
85,RL,16647,IR1,CulDSac,Sawyer,1Fam,SFoyer,5,5,1975,1981,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,ALQ,1390,0,1390,TA,Y,SBrkr,1701,1701,1,2,0,3,1,TA,6,Basment,Fin,2,611,TA,TA,Y,1,2007,WD,Normal,171000
60,RL,9317,Reg,Inside,SawyerW,1Fam,2Story,7,5,1993,1993,Gable,HdBoard,HdBoard,BrkFace,137,Gd,TA,PConc,Gd,ALQ,513,227,740,Ex,Y,SBrkr,1006,1775,1,2,1,3,1,Gd,7,Attchd,Unf,2,425,TA,TA,Y,7,2009,WD,Normal,213000
20,RL,15523,IR1,CulDSac,CollgCr,1Fam,1Story,5,6,1972,1972,Gable,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,BLQ,460,404,864,Ex,Y,SBrkr,864,864,1,1,0,3,1,TA,5,Attchd,Unf,1,338,TA,TA,Y,8,2009,WD,Normal,133500
50,RL,45600,IR2,Inside,ClearCr,1Fam,1.5Fin,6,8,1908,1997,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,Unf,0,907,907,TA,Y,SBrkr,1307,2358,0,3,0,5,1,TA,10,Detchd,Unf,2,360,Fa,TA,Y,9,2008,WD,Normal,240000
80,RL,9600,Reg,FR2,Veenker,1Fam,SLvl,6,7,1976,1994,Hip,Plywood,Plywood,BrkFace,360,Gd,Gd,CBlock,TA,Unf,0,528,528,Ex,Y,SBrkr,1094,1855,0,2,1,3,1,TA,7,Attchd,RFn,2,512,TA,TA,Y,8,2007,WD,Normal,187000
120,RM,4435,Reg,Inside,CollgCr,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,GLQ,659,189,848,Ex,Y,SBrkr,848,848,1,1,0,1,1,Gd,3,Attchd,Fin,2,420,TA,TA,Y,11,2007,WD,Normal,131500
120,RL,3196,Reg,Inside,Blmngtn,TwnhsE,1Story,8,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,40,Gd,TA,PConc,Gd,Unf,0,1273,1273,Ex,Y,SBrkr,1456,1456,0,2,0,2,1,Gd,7,Attchd,Fin,2,400,TA,TA,Y,5,2006,WD,Normal,215000
